seriesuid,coordX-error,coordY-error,coordZ-error,diameter_mm-error
LKDS-00072,6.562500886635462,1.7773431636595234,16.25,12.156284985128867
LKDS-00072,98.33981435747592,6.83593524472947,16.25,6.308124241415488
LKDS-00072,44.74607593564542,47.30467189328904,16.25,4.50684612709664
LKDS-00072,15.117179460807165,3.281248917410423,32.5,5.416186985556113
LKDS-00072,13.06640499086825,13.339839348962258,32.5,1.9914700360932223
LKDS-00072,153.2616712376639,22.73436749952073,23.75,0.4704363970122465
LKDS-00072,10.78124339131864,50.917951951196144,23.75,8.110899624411093
LKDS-00072,28.12498766927274,57.42185605542893,23.75,3.269644436422812
LKDS-00072,143.144487075524,97.16793669240708,23.75,7.729128536764609
LKDS-00072,117.12887065859286,102.94918478505845,23.75,8.140580830160605
LKDS-00072,12.949211426062902,27.851553311178733,27.5,24.246119198385703
LKDS-00072,46.191387958808264,72.59763229863877,27.5,9.011316952291953
LKDS-00072,33.90623576192411,42.968735823800515,18.75,1.3224217267670504
LKDS-00072,17.285147495551428,79.10153640287156,18.75,2.1996738286652437
LKDS-00072,109.90231054277865,13.339839348962258,0.0,2.4556643338837496
LKDS-00072,117.12887065859286,11.953121056387474,22.5,1.9315891889891752
LKDS-00072,127.24605482073275,10.507809033224632,22.5,2.6503807874359957
LKDS-00072,36.19139736147372,0.3906248710847393,22.5,2.3354595331511625
LKDS-00072,124.35543077440707,29.238271603753518,22.5,17.621914562765586
LKDS-00072,7.890619344992956,82.71481646077866,22.5,3.390496077950967
LKDS-00072,165.54682343454806,97.8905927039885,22.5,10.553895649496543
LKDS-00072,11.621092967705408,7.558591256310891,21.25,24.004761395040976
LKDS-00072,25.234363622947058,39.35545576589341,1.25,2.9999563069977633
LKDS-00288,88.28091183619998,30.835345233228395,1.111225112999989,23.652602033540965
LKDS-00288,110.7106036277344,27.720110262181947,1.111225112999989,20.027219610140087
LKDS-00288,80.18130091147921,31.46935418770056,1.111225112999989,12.35089333526826
LKDS-00288,18.883171167797826,17.751358354833314,0.11122511299998905,3.1220137310769545
LKDS-00288,92.01919380145571,22.746696268770506,0.11122511299998905,14.366309480592967
LKDS-00288,158.6852221818497,99.38147655651312,0.11122511299998905,16.38910897247529
LKDS-00288,137.50162437873385,104.36585251018744,0.11122511299998905,19.38547118179536
LKDS-00288,4.553090300984167,33.32753321006555,0.888774887000011,14.47396691314912
LKDS-00288,101.36489871459506,0.30604251697320706,0.888774887000011,22.64931591026521
LKDS-00288,97.00356975513003,7.1705214135382676,0.888774887000011,19.02231200210786
LKDS-00288,55.64294382614591,19.63146129772406,0.888774887000011,21.85516031257844
LKDS-00329,43.30718928659999,16.5498481781,0.0,11.681998429819725
LKDS-00329,23.775939286599993,20.1689018219,0.0,24.047643600031517
LKDS-00014,161.2184026216263,4.181465884013065,1.0,0.8964945632427739
LKDS-00014,115.32389354455415,59.47865960999023,1.0,5.1802813369244145
LKDS-00014,146.41372227418367,39.492341140942685,1.0,11.39720279393496
LKDS-00059,168.8857532092262,20.869285827618114,78.99996337900006,9.555301095525
LKDS-00059,42.686598116986815,9.617026919383534,78.99996337900006,5.6894719347560665
LKDS-00059,49.77643829070813,38.68537163164092,3.662099993562151e-05,5.558077241460059
LKDS-00059,10.073333317868773,80.51542865659667,3.662099993562151e-05,3.3519516930187008
LKDS-00059,163.21388107024916,34.43146752740813,0.9999633790000644,15.39258899835703
LKDS-00059,29.21590178691632,89.73222088243438,0.9999633790000644,3.1583429321849605
LKDS-00059,200.79003399097212,101.07596516038848,0.9999633790000644,6.273439790288184
LKDS-00059,139.1084244795967,22.287253862362377,1.0000366209999356,5.52279720159414
LKDS-00059,7.237397248380248,5.2716374454312245,1.0000366209999356,2.4460555061900875
LKDS-00059,9.778219168550905,41.521307701129444,1.0000366209999356,4.443554018458154
LKDS-00059,4.401461178891722,47.90216385747863,1.0000366209999356,0.24324998708608359
LKDS-00059,22.126061613195006,82.64238070871306,1.0000366209999356,3.580857659856055
LKDS-00059,158.25099294864424,78.38847660448027,77.99996337900006,11.14764728693125
LKDS-00059,35.202207803726196,28.19811665961811,0.9999633790000644,10.822273399385
LKDS-00059,90.99694728851318,2.2881960873835396,0.9999633790000644,4.422499630896067
LKDS-00059,83.90710711479187,31.356540799640925,78.00003662099994,6.825049545320058
LKDS-00059,123.61021208763123,73.18659782459667,78.00003662099994,2.0849793891587014
LKDS-00059,29.530335664749146,27.102636695408137,77.00003662099994,16.659561302217032
LKDS-00059,104.46764361858368,82.40339005043438,77.00003662099994,1.8913706283249612
LKDS-00059,67.1064885854721,93.74713432838848,77.00003662099994,7.540412094148183
LKDS-00059,5.42487907409668,29.61608469436237,79.00003662099994,4.255824897734141
LKDS-00059,126.44614815711975,12.600468277431219,79.00003662099994,1.1790832023300881
LKDS-00059,143.4617645740509,34.19247686912945,79.00003662099994,3.1765817145981545
LKDS-00059,129.28208422660828,40.57333302547863,79.00003662099994,1.0237223167739158
LKDS-00059,111.55748379230499,75.31354987671307,79.00003662099994,4.8478299637160545
LKDS-00059,24.567447543144226,71.05964577248028,3.662099993562151e-05,12.41461959079125
LKDS-00115,122.62425630963224,79.19901092721369,1.5258799948014712e-06,0.41742132815038957
LKDS-00115,25.909427580002728,69.22049685193446,1.5258799948014712e-06,3.7947807184091786
LKDS-00115,157.93284457600492,39.28495462609675,1.5258799948014712e-06,21.18555809346521
LKDS-00115,168.67893665707487,15.490036446584725,1.5258799948014712e-06,18.834742082036378
LKDS-00115,120.32152229226011,27.49433187769506,1.0000015258799948,12.999114049352052
LKDS-00115,40.10228091799837,0.1384763307705157,0.9999984741200052,11.21319390622461
LKDS-00202,78.6225596847,86.06400187699998,1.2206999940644891e-05,0.1784622693653315
LKDS-00202,39.97119031530001,42.93900187699998,1.2206999940644891e-05,2.025464298784277
LKDS-00202,139.71630968469998,26.40775187699998,1.2206999940644891e-05,6.429993393480322
LKDS-00202,134.68505968469998,60.90775187699998,0.9999877930000594,12.64190840476797
LKDS-00202,103.7788096847,0.5327518769999813,1.0000122069999406,4.8007905458812505
LKDS-00233,18.921168705321357,7.346812260872198,0.9999938960000065,11.01206342394336
LKDS-00233,122.55393113741974,23.743016468757318,0.9999938960000065,12.54134519879834
LKDS-00233,149.20235576281647,44.469568955176996,0.9999938960000065,6.947428305792968
LKDS-00233,223.96599151740173,117.752736675018,0.9999938960000065,3.1390844184638667
LKDS-00233,209.1613111699591,139.21952317880982,0.9999938960000065,7.9576078254462885
LKDS-00233,1.0651497637261897,40.65734304261811,6.103999993456455e-06,0.7694029014824224
LKDS-00255,138.86514301987705,59.769740920818606,0.9999145509999607,13.059349579144335
LKDS-00255,38.58990637568418,33.99826071814374,0.9999145509999607,10.48466868944087
LKDS-00255,21.052662093363367,30.316620689190188,0.9999145509999607,7.676928954791212
LKDS-00255,121.19327088089999,8.963108521259585,0.9999145509999607,8.294147926043653
LKDS-00255,132.97451897355137,54.61544488028363,1.0000854490000393,3.263485473919726
LKDS-00255,4.853445965967737,19.27170060232953,1.0000854490000393,0.7699942166320319
LKDS-00255,98.36710270138796,14.853732567585268,1.0000854490000393,6.492146926592969
LKDS-00255,49.63482646254484,26.380635756694517,1.0000854490000393,10.3265370900146
LKDS-00255,30.624926168642602,60.506068926609316,8.544900003926159e-05,14.396473603915357
LKDS-00255,139.60147102566776,59.033412915027895,8.544900003926159e-05,12.823578399945117
LKDS-00255,19.580006081781946,32.52560470656232,8.544900003926159e-05,12.595310645770216
LKDS-00255,42.27154640463773,33.26193271235303,8.544900003926159e-05,9.790138202380323
LKDS-00255,121.9295988866907,9.699436527050295,8.544900003926159e-05,10.14979548997798
LKDS-00255,154.32803114148197,24.171651739322385,8.544900003926159e-05,10.793195682238721
LKDS-00170,8.315608884833864,7.442659103387939,0.9999267580000151,3.802851858773046
LKDS-00170,171.0109781284557,49.141892396921264,7.324199998492986e-05,18.35539931360703
LKDS-00170,57.53437605097156,1.4440627460535893,7.324199998492986e-05,4.198145207724757
LKDS-00170,201.77270760729175,45.87767199326123,7.324199998492986e-05,3.271150770821386
LKDS-00177,208.3554276227951,49.81209956549995,1.0000854490000393,14.00693152938008
LKDS-00177,153.05462276935577,47.29842661761634,1.0000854490000393,11.863224253989454
LKDS-00177,198.30073583126068,12.191833148962331,1.0000854490000393,1.7103736540305663
LKDS-00177,154.7304047346115,62.46529210663445,1.0000854490000393,4.210320697165723
LKDS-00177,197.4628448486328,12.191833148962331,0.9999145509999607,7.2906048158180665
LKDS-00177,186.57026207447052,79.97617494010322,8.544900003926159e-05,7.306880221701856
LKDS-00177,175.67767930030823,37.32856262779839,8.544900003926159e-05,5.064475788735156
LKDS-00161,11.464867414212009,23.925159584275377,0.6999999881234444,4.83391824075664
LKDS-00161,154.65434044716335,80.51501120208849,4.4373393848218257e-11,8.639320996493945
LKDS-00161,195.81059616920925,58.22203935264696,4.4373393848218257e-11,3.0217536418727544
LKDS-00161,161.51371640083767,42.09633396983992,0.6999999880346977,2.040640208034864
LKDS-00010,2.0499354999104042,137.42241954778467,1.000024413999995,8.847600762871895
LKDS-00010,176.4834827582875,46.18025636647974,2.441399999497662e-05,2.128988440008965
LKDS-00010,206.00300614047438,92.69586896871363,2.441399999497662e-05,0.13271158454021492
LKDS-00010,12.784307638887455,161.57475686048303,2.441399999497662e-05,2.1978065323551563
